Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,Amount,Class
341,0.5355541388113065,-1.4064942086211287,0.5378871095905987,-0.8378167292892308,0.8871026620463528,-4.388893094285799,1.5966913808499754,0.7246562796932211,1.6598971009273822,2.661524307217127,-0.4176530963785289,0.7723194692835488,-0.41480762717087216,-0.23722482527180389,2.764448997785387,0.46309636574235935,-2.0930364640402734,-3.228058530749188,0.7056205690001588,0.11484945808191692,-0.7054892490243166,0.5081480926158634,-2.5236269806611284,2.269852275123679,1.3678304271765602,0.7257083669974165,-0.8404333807018144,-4.626840973083608,-1.9198981388631218,111.52,0
342,0.07807771389598944,-2.4670148102751117,-2.2994555236698986,3.501354064887699,-1.7956132206423168,3.677874105836709,-2.9021510361076768,-0.8490234320820353,0.659401789848495,1.4740460761636411,0.8198736826771048,3.861575656092906,1.801045196539334,3.3304221268445926,0.3010012339184757,0.5737677611445846,3.6009745717280435,-0.5577628682366853,0.392456326148909,0.33234637147200347,-2.886696591196164,1.4653794274985183,-2.196521026747672,1.7929798183115524,-1.2291710335183172,0.27092134270744134,0.9146931352571198,-4.7656792354996895,1.2382806760567158,83.64,0
343,-0.11678452577639813,-0.7932085120591185,-0.1957917011400552,-0.08828479166775627,1.2901600237659931,-6.836422261418897,-1.6864657129593756,-0.5049782350072989,0.6959612553036046,-0.4398117430610532,-3.2070592611228634,2.738944235607382,-0.392759922084194,0.3226233635599728,1.653440108825843,-0.6371947172595566,-3.527040238388914,0.9763770610831203,1.9877678245973898,-1.815481913319312,1.2825691949171523,-1.1188465181313738,0.5864661166289418,7.30733802814602,1.3276978629316667,0.4342914613157309,-3.807862229058721,10.191464835532454,-2.5366102552467957,124.67,0
344,-0.16854591590355783,0.16032321194969423,1.1891727831050025,3.6818552361996275,-0.13170025385990994,5.213798803058182,-1.0174119093343186,-0.3707442202941741,0.8773622092064753,1.1939349243142656,-0.9498721956009842,3.887995761954755,-1.4122586274178004,-1.1694845611527438,-1.777975534702351,-0.2241663294909295,2.137329715209976,-2.8451993546255694,-2.9975669106949243,2.3608821718129667,-2.227860977237091,0.020692582854259692,0.7756663909968797,-3.125616930086575,-0.5914882570709169,0.39188662894211224,3.462438935843786,-5.967436495293217,4.380513404182911,268.95,0
345,0.7963100828535359,1.9711998917107287,-0.8345148555721418,-1.1371802853874255,-0.027983992670794922,-0.2760307232050188,-0.1486309832570103,-0.1732786482934271,-1.620094339195057,2.972559696363464,-1.97963752993611,-0.6394624018038808,-0.726992992618417,-3.7377094097824584,0.34183032184610596,0.894657451692005,-0.29745373930244223,-6.4839620982537545,-4.646544009286224,-0.7471162610326202,-2.315961275295446,-0.00800004827628134,1.2504167592706257,-4.917945278827056,0.0885034738178818,-0.2624968604607547,3.9115591760138155,-12.143254519657468,-0.11830165479458443,172.59,0
346,0.0879642774742757,0.328743489189113,-0.6567703583517164,4.337203207593816,1.0062507994327152,3.585397625272721,1.078616486201149,0.4249196023936837,0.3535661467404633,0.6716086476023383,0.09641880017776583,4.121290591337738,1.6761895075020152,3.1933995866908433,0.7324765292380994,-0.5107771919044725,1.0417566256330208,2.808016472545185,-0.3773588748824839,-0.7906736399225947,-0.6176993795089574,1.6766508027613596,-0.5246954706732162,0.09023454304159949,2.3403002158569794,0.9104611024518411,1.848665150465505,1.8235181325254277,2.5778443528615944,4.07,0
347,0.7037958837508185,0.9206569370739842,1.5489179534182032,0.8720247636584764,-0.7153375690946667,-2.0548442173099857,-1.814360797153247,0.6209975658727354,-0.0033576200399812245,2.7144461319979944,-3.7335333092017127,3.48329269068336,1.486159237018532,-1.6522465979934329,1.4845207658486996,2.8906429903991375,-1.1045863191289844,-3.7207764660208804,-1.6879300495815377,-1.9500779265243806,-1.872367454133026,2.7431128724637457,1.2574325163000883,1.3943826026638124,0.25223147991929806,-0.3678632936964837,1.1288207489900255,-2.9731573201240824,-1.0304827747290433,145.91,0
348,0.38365502386678896,0.8262847204104309,-0.06921940794151801,-1.1477720861992267,0.6871774750986485,-1.0098821251783388,-1.8435871468978289,0.5207764447340067,0.6232554234584727,2.6999675711337536,-0.23662433604538036,0.5568122217476487,-1.3264348273079964,-1.8997132735599014,-0.12277142568681056,0.9023257611303859,1.1881228165871804,-4.522770681788361,-1.2519091810725085,-0.2705367371612667,-5.664087025139109,0.004438522609814357,-2.7903921776657032,-2.129752052369742,0.2742150351301673,-0.8781363180854069,2.3727582663720943,-12.786942284387614,-2.0526182049442845,114.79,0
349,-2.2182355303124166,-1.9408770475569108,2.158019010857196,-0.44954557937374423,0.15856669546860983,4.041179411689443,1.935382458735674,-0.9364983133827613,0.21975295512754914,1.500540411349783,1.3021711267884069,-1.1192236956511215,-1.057628930234806,0.10581289174973663,0.806774035712389,0.7460195947358699,-0.4309532107090512,-2.4335199180317377,3.2235812881119252,1.400646686857405,2.4756246556108543,-0.9460277459896131,1.0565164955398596,-0.31910878954866073,-0.610458265727776,-0.01155267897655717,2.2027477857529227,-3.917980259820261,-1.4261877679870705,252.11,0
350,-0.4862966105045472,-0.22764781637642995,1.018924589135694,0.9674744010314759,-1.4558961215399864,10.315032768940503,0.8214358380146625,-0.0407260787451847,-0.12960994528368533,0.8032113800126232,2.7380051665064977,-1.0478361275877086,1.813673083795204,0.7786490429782021,0.5004271790888933,1.4932415594721045,2.8195811870198058,1.4297837425218027,0.9650422017705127,-0.23799132730600636,2.153052721563743,-0.3727103046197492,3.7039353407151334,-1.552298656006427,-0.07465407197142389,0.6926513169503377,0.5563332170175636,-0.6003824238421066,3.860400970134184,119.2,0
351,0.722495769442937,1.1554499186442424,-0.8039203442394212,2.952702592223355,-0.4338475233525722,4.34243602790602,1.4605252606212784,-0.007928587453370405,-0.32497944426132624,3.097996247644666,0.8059616877475092,0.8009162791864146,1.216528232549537,-0.7046849350948174,-0.3149604124547449,-0.3539513876737683,1.2992687240521936,-2.7896481558118698,-4.530158313861284,-0.8337472407191158,-1.4284342771755978,0.7670502184927098,-1.064974609493921,-7.326201990980858,0.19564052831231576,-0.3166577647366437,4.114798743423197,-9.560755626838283,1.6723471721773748,176.59,0
352,1.1818282939420395,-2.3838510291585977,-0.5866157355597524,-2.9841697540484464,-1.5901913232542981,-7.705323314468845,-0.6344070510383087,0.20092570656524597,-0.550451872689212,0.3893469308394464,-0.21053026966722443,-1.589475561047503,-0.6484148089588124,-3.804075170786528,1.382137994846674,1.1880618762510602,-0.9349245395692211,-2.9152645894405405,-3.2835399288454603,0.13268461913307683,-1.683155078533341,0.5116050903690205,-1.3424036690969032,-3.644496016289958,-0.01736800750909817,-0.49491019549030185,-0.9661473490685198,-8.807237895038071,-2.530773218721305,6.49,0
353,0.33689236469544814,2.877767285137698,0.38552712684177964,0.9378568478492948,-0.10060167515618698,5.785049853275814,3.793772911480407,-0.1346154330632297,1.9793336183838781,3.675997790483743,-3.1583202137831807,4.433119190657971,-0.2700119874512021,-3.6874318019744994,2.1907855142107007,0.09704062724448921,-0.6768189124526126,-0.4384558513815046,0.2568073407350774,0.8105419989469383,0.3113837149235218,1.2539317971754804,6.522512414098348,-1.894076636691852,-0.1965690342166925,1.5788561203734834,3.0959667929683263,-2.5437053803495706,2.679481170611499,172.65,0
354,0.8411309417668084,-1.2850134941472695,0.48700925917353893,-0.5724928551388478,0.14433733724970335,0.5334571172227698,0.7163544589941734,0.7828775531887718,0.3535658378908127,2.774747864419925,-0.04413438314927076,0.9950597415491784,-0.7995016584556943,-0.6818924599114762,-0.26305633788955163,-0.4877780315085419,-0.7535066061484079,-2.316678817538867,0.9160227772446677,0.8625047333686432,0.44665949335247884,-0.02127284963109477,0.9597329958819772,3.5481117182421245,-0.00839801733434336,-0.15048631615010624,-2.3851847723789006,-1.9054292577424627,1.302435130024193,203.22,0
355,-0.3704277144696703,0.5951744484349282,-0.15994214829883396,2.1726972125725643,-0.2644803487686226,-2.3455050365632273,2.004920228078518,0.8321102172211272,0.016440928619381696,1.4129372449334618,-3.1462584135960103,4.680788952790876,-0.5506808466567625,-0.7325797593189967,-0.897930893380057,0.6306798620978803,-2.754852852867269,-1.0033959462206599,-1.0670733784895825,-0.1301955328047618,0.06420739737630932,0.5469684731271998,1.0523419947962327,1.9810881501082092,-0.5438015954613664,-0.8418843502853434,0.8566254682943186,1.9157922722920322,1.8319374641533188,102.95,0
356,0.7646791754352351,-0.9790541574363476,-1.5693974211366089,-0.41215203026482145,0.0976081411277479,3.651822463670746,-0.6606098944982154,-1.9624295127285525,0.7059574073074546,1.2902432136575515,0.09104051864433738,-0.11193618954162703,1.5400221859243586,-0.1946840681017008,-0.6762999112347031,-2.5169955522115175,0.504163180696065,-1.8503803047747889,0.9955126850347521,1.2313005382906828,1.3563694341481902,0.5351210087995322,2.8126325176838782,2.376038934605226,-0.9026197913712333,0.36668677385507503,-0.6646473081420656,-0.8321876820088544,1.521738504760152,103.13,0
357,-0.8964694377502004,-0.8796390195820704,0.2397968337419887,-0.9204126514284029,0.18710153722227268,-4.143216079143278,-2.6318913082491786,-0.39199362478771504,0.4917798896006909,-1.1404185935943958,0.04234946462530498,1.8537606574644288,1.103626910444787,1.308349976700669,-0.4601870488978789,0.46042226798438896,-0.49407284407728336,1.3022827984262046,0.8243142553969626,-2.5258316858046084,-4.28094009527887,-0.8250118984061866,-1.7893278201580545,3.4612570838583747,-0.5383494575109768,1.196260988306875,0.3621960040586728,-2.2385121029094903,-1.358696142891164,107.44,0
358,1.348870470548737,2.2055904850016383,-0.30659452464225245,-2.232534108255909,-0.9362342057574482,-4.989891186908712,0.4040715195126754,-0.35412123567735054,-0.2430121306258299,1.3799814918258468,0.24190807340126497,-1.2006383842675903,0.6639103275668566,-1.2171505889233838,1.7106586725909851,-0.6653358034334415,-3.8822953495702515,-4.3653353874927,3.3405715970837546,0.5859841797505183,-2.1050688257780763,0.3060332823635102,-6.297696161863428,8.256633133385755,0.6506049536314097,1.1749332426280408,-5.836906299094153,4.494510544281086,-0.31487673182985054,28.6,0
359,-0.8860393883859076,-1.000512801717988,-1.808342054024234,0.5410481620112819,-0.9776468371548056,-1.853868045286288,0.3131800616962258,-0.7940837066054469,0.3421194201096571,2.1239109933136366,0.7717922581055751,2.3759239167250774,-0.1395140283330708,0.5077922654411037,-0.7172829730156689,0.6602587067065492,-0.18908474477424264,-1.3203347541221457,0.5843691219337049,0.6101335450879344,-4.100661875986104,-0.07347305456421788,-3.8094242092095563,-0.190745238388994,1.0288774416789441,-0.02238465649681007,1.7448836946915691,-8.310610274367793,-1.78031238992999,57.3,0
360,0.10032295575614611,-1.6226833001223375,-0.7017273465958871,-2.820517304898927,0.762510580763997,-6.7041067128857215,0.9482646170822838,0.35952316028032216,-0.7176355919716624,-0.6335052265195652,0.32023343516049907,-1.834478028564866,-0.32325695304860746,-1.7718767462933411,0.01387207217597611,-0.5582775962080532,-1.9371745847355668,-0.40051886659960034,-2.1157094619765355,-0.3570044894510149,0.08661449444855263,-2.4237473182779774,-0.40426150563405294,-0.23703992338044885,-0.5793405695758157,-1.487177814550033,-2.3044320831715,-2.3162192547785234,-0.18475950672888508,56.7,0
361,2.8220002498383985,-1.8579316898464313,-0.3711919512615264,2.001450755235838,1.7097059006073305,3.55089669987062,-2.6910457559100265,-0.8497950030229446,0.8731692923815881,1.4684820403299965,1.5461472721530787,2.856306570136354,-0.9434698244081563,3.769546645555263,-0.3870530262337276,-0.2903829916507967,1.8324682793069766,-0.2239908008317788,3.07966217474306,0.14462763378954377,-2.6693650810717946,0.8011285839119535,-2.3371302860936027,5.578043058048562,0.7752307288377537,1.078651945959726,-0.4583931440793664,-1.6723546426211657,0.4985732504905291,121.01,0
362,0.39627092094511107,-0.1898698211035822,-0.15694480527717874,2.7646595858533813,-2.965210529885341,-0.31845986938776216,-1.1262247424925564,-0.20794759887404865,1.3957074818675057,1.6737504855588865,-1.6826462966228508,2.7323886058284454,0.1417765607994892,-1.422821782213047,-1.0607316239555338,1.4744603266068357,3.446309320219766,-3.4047048941781464,-3.3863772512600003,-0.32051772366596937,-3.0240684381867546,0.7661375845266774,-3.1419108011185393,-5.051138850647618,1.3275546507092362,0.622664215918158,1.6297249012293102,-7.901566450524604,0.2611860058914811,194.98,0
363,0.935268755244199,4.069674204518979,-0.5888015666195007,3.2928222640276426,0.13438744187948082,10.107697798398162,-1.0644926219260418,-1.4198575345849727,-0.5090946505735073,0.8477673654711474,2.616659566759741,-1.3919882980448341,1.4070992891611132,0.5298847077218208,-0.4333554411706377,0.5672417068069041,4.5304794341013475,1.7017797085727446,-2.0748528836113347,0.9824388307289077,-1.5243267942258898,-1.190709431945161,-1.4988011001624844,-7.37820218481343,-2.8087245923576636,-0.5331372677397601,1.8720474095565902,-0.8446688188334547,1.6613671428287975,52.02,0
364,-1.195256799383643,-2.3598886708790285,0.30390180209508344,-2.9901441616628057,0.48653330277936463,-6.520122962674538,-1.255130846408762,1.8340004182804073,0.440944019922617,0.6494780930532147,1.625268493550255,-2.52428946224747,0.3168523387332896,2.051576366190705,0.20822686215356342,-0.31597238536431355,-2.624122381964164,-2.7549240170683302,-0.7220602858604029,-0.039886752367101534,-1.4529364713793336,1.7898843155508546,-2.7050155168763816,4.723185165028409,-0.1370588154137025,-0.46005924222016575,-1.416065706359428,-5.307451715345819,-1.8040948058785489,60.0,0
365,-0.6859472539047468,-0.16347387961193838,-1.4400105363200304,-0.6032149321954907,-0.6004366764672047,4.838777598277263,1.8755885343335512,1.5106929323381741,-0.39545909670452917,2.714394629133892,-1.2587998645840281,-0.3662635422781785,0.37669484867638603,-0.44038652924121974,-0.5557204621493641,0.6974810908111866,1.8804946914247638,-4.021771516778074,4.2987356449747285,1.4509763229499846,2.509838024166041,0.1475975688331556,1.339524707604087,1.721356518324129,-1.4260490416957121,0.27448290762842115,0.2978022965375343,-2.1430843656971525,-0.9538712117130653,252.77,0
366,0.06134366424086365,2.2795850481638364,-0.5186250012643829,-0.24758209112750473,2.5974372073752243,4.800965484964035,-1.332891018374392,-1.0296552556924194,0.5208656925615726,0.7148907248683725,0.2978204962777359,-3.0166458412779766,0.5170003025139351,-0.26691348126812575,-0.44271706953217543,0.23855807063954726,1.3891617358725443,-1.7220232770849924,-2.1505472403049817,0.3608606095656809,1.1792871946551449,-1.3980820399187832,2.243930668254612,-2.3304114624523073,-1.129815030264563,-0.31213136754128723,0.8645254685184601,-0.6832173873223446,0.8989872398377377,14.23,0
367,0.6559556222187976,-0.5578366176949429,1.420396431098524,-0.663593591422506,-0.22202015038002296,2.184129456257173,-0.42049261436227636,-0.5316381701269749,-1.7097678073296625,1.5541889867853753,-0.7770550434011146,0.8405864844481853,1.5134449753891508,-2.343552263980917,-2.1574838291873797,0.23929011478035628,1.2738909029983092,-2.2447865165974545,1.8887936595893375,-0.4143797657075555,0.26667693514519375,0.4173992775365288,1.2118460604581265,2.1527125016195487,-0.49039925256242106,0.06299778557854581,-2.796813804517156,-0.19839909954382295,1.2453559376404428,23.67,0
368,-1.768263509501486,-1.1280781077847686,1.685064345333184,1.4835422447442177,-0.298983997371841,-1.9998249587715229,-1.2696011409714472,-0.20219033538761957,0.25014771603535624,0.7850202693959624,-0.6146934332775325,2.5264694928141407,-2.019926173942275,-1.8118991386190362,0.9239826791201501,-0.5504882602676295,1.788666033460203,-1.4757105241962567,-2.3830004812183736,1.091027909191477,-3.2483863577331986,-0.9370576764661336,-2.599692036575609,-3.618545301712717,1.41484013645926,0.5844887886474618,0.5085045810987849,-6.402687105614124,-0.1818900863245011,99.28,0
369,-0.39747013971900746,0.03876377851669266,-0.3958038341616338,-1.5632747956024562,-0.1978399342270118,2.251559453991851,-1.307333453405842,-1.233671655509249,-1.0021383780898518,1.0499976089685656,3.1257203749906606,-3.401971403449769,-0.4192599473709911,1.5301882839816345,-1.0080220616666766,-0.35854949963841176,0.21709452128556006,-3.184472763230857,1.4934743735135922,0.15478120400977172,-0.5861687591333801,0.2729573295067017,-3.0929497615900403,5.674331211357677,0.10180643722625989,-1.0053964638043744,-4.2049039625183084,0.020943070967021787,2.3465823702945188,176.33,0
370,-1.6106942949172454,2.2503950626852873,0.058460456834025704,-0.9153822208894634,-0.9487015346631669,0.6284961624374173,-0.8058688826687062,-0.9104176741697237,0.2577297412110527,0.999385689229798,-1.7144830451866495,-0.11161182993006528,0.8963101857786598,-2.8609905281516115,0.8452710294458669,-0.0027083268483496454,-0.6662470653138212,-1.8065750980778734,-0.8767682876868634,-1.260974758908604,-0.5595103577789737,-1.5499991784960077,2.131768286131811,-1.0721476619383643,-1.688901668563729,0.3862115546625031,0.4831124718575347,-0.6117750086039148,-0.489288161860454,76.37,0
371,0.3430485306940432,4.019045721222603,-0.6217656875888323,1.1033870439857192,-1.273161394159899,8.356936288044857,-1.7938979796915369,-1.8564315499362027,0.244241052860572,0.47986010730055073,-2.5669434224519,2.036640253140324,-0.09561302341192035,-2.1774970954946635,0.03701437749614225,-0.4271105487326319,2.4677544932971394,-0.43197800536032355,0.32057217788105696,0.003773856555206271,-0.6631348980737726,0.40388809474061865,5.303796950011424,-0.25068502058160164,1.132405540709269,0.4661471304949542,1.7733380044095384,2.4637336826982605,3.2743479022521074,234.48,0
372,2.3104592747303716,-3.2902659148933378,-0.9598596051532643,0.7882120875273498,0.28781049692636984,-0.7761329726956515,0.8601149593628199,-1.2956283394719723,1.3162552162551524,1.8911112128509684,1.843696545336349,0.7241830855895695,-0.8561078403939216,-2.027215704436187,-0.029943447057749532,-1.447466417273949,0.307757477431689,-2.70920566096081,-0.40810965757437534,-0.6092993945063785,-0.6377172361421687,1.8780420354493812,-3.3139514214496146,-2.400063542204768,-0.5829662192618927,-1.1401611393658972,-1.6559221567187614,-6.286369523947151,0.1687918975325935,177.82,0
373,0.5550849245738736,-1.8821133525220108,1.335701394954714,-3.752385388505958,-1.8985264102225723,3.7601460802933864,-1.9695828046580655,0.126596945470189,-0.3908914202104039,-2.7722089722183707,1.998610192741228,-2.511104982962629,-0.35148776520369784,0.8607984612034624,0.28848984426624635,0.7591391989201097,-1.9018661522583078,5.263935889213611,-1.8241510231180929,0.6619295647340078,2.6049764039921808,-0.7483722964204824,11.830092203322378,1.9669079093895354,1.2346952791942618,1.3409696134093454,1.9551493877657293,0.6282355650115989,3.4997905311196034,176.02,0
374,-0.039213813924329335,-1.1064078460947666,-1.2313669260938347,-3.017054197997769,0.4151496326090667,-2.971471969759402,-0.2480222261048527,-0.5908353099238673,0.007031797849549579,-1.3303136841179715,1.3093468870187746,-2.430940253408716,-0.9666901089250267,0.3141734536714701,0.19106181728130361,-0.14865462863134246,-2.973099178582577,1.1613786389443383,-1.7631553118301775,-0.9064961190764659,0.818900737671867,1.310144387633882,3.127558884427314,2.4483399628997584,-0.4699229996242097,-1.0507231951943208,-0.737526137482307,-0.04287855815292802,1.3549684054466495,141.49,0
375,-0.4416901044284806,-1.1251733403649737,0.943768784799322,1.4330479222871775,-0.16252796467625671,3.585721895719097,-2.681368222138604,-0.3707964337995265,-0.16112748668600121,-0.8453788163082906,1.8617028025733235,-0.36515469822180185,0.9245778658628506,2.853746540293137,2.024028536379257,-0.09976027531426664,1.0433349338990383,1.2104941201870476,0.03435882431055404,0.23328758155737933,0.7264029664306745,2.22815443334965,0.4294053547101957,2.806789857741133,0.33521834621737173,-0.6458489882940185,-1.2577102074205677,3.6494763025796297,2.0675615569153827,354.32,0
376,-0.2799661328065292,1.8729645010255673,1.1041751565436755,0.7581838617218976,-0.08541883283306648,3.740816388981783,1.0011768163549402,2.4359851242292434,-0.0021116799848234138,1.045729146144402,0.3457180357541708,-0.5800523579477502,-0.5133966807760615,-0.6432260566981198,-0.7480718043216674,-0.0742521074930824,2.2917303590806104,0.47317311699788045,-1.591391077286668,0.2061353796226038,-0.46259759699123576,-1.335016245648024,0.44311226972477114,-5.077306351909944,1.9417461220517027,0.11274893807674967,1.776648929489034,-3.4038245949430364,0.42634678910794266,50.38,0
377,0.874991185367977,-0.4235666340530226,0.27533056113181104,-1.1918886424944382,0.3701696348203371,0.5925641899693549,1.1034712721919913,-1.5662653670957396,0.99277930009227,0.4094294105690867,1.5801200691733288,-1.0058339055918468,-0.7622500333233032,-1.272304070993883,-0.7882374651705827,0.5321239913499579,-0.9579742402068977,-2.2160770875189546,3.2635256622065265,0.9658992644935801,-0.2990473640826502,0.5120748191611598,-2.672861229191596,2.4357192909914516,0.42644271626094254,-0.47009827334372145,-2.0576972071085455,-0.11330318505863335,0.3262389883245951,165.42,0
378,-1.5057096623793076,1.546551327139841,-0.037281218019590376,-1.044672472358229,-0.7296464020615799,7.042418398410903,1.8539861283817491,1.7416606639722867,0.11665065001560704,1.0621588301324234,-0.13714466716666618,-2.621945051137062,-2.348001134404344,0.5902130055269067,1.1564177714974384,-0.7500936574883064,2.126237767395321,0.24697117356384812,1.3763030045002362,0.4619980237030926,4.0562893834121745,0.5136012339746958,5.092709682176825,-0.20927586852742097,0.583050730963885,0.16868085941050945,0.2878909941057267,1.8112165613403932,1.4522844292800055,267.51,0
379,-1.1843523171237442,-1.9450942075630397,0.5767924879259563,-1.4038789963435065,-0.33625695395822275,2.561267501578243,-0.6040413773960366,1.4268438196157025,-0.9382595036982464,0.0989527031976396,0.8247373271079473,-2.059508358477241,0.0287300298878513,0.06236663505150708,-1.3582627854602272,0.492924303024004,2.938014223836942,-2.2186480732356046,0.8058644945356453,-1.3908705909042804,1.0631847794795184,1.3209921885493194,0.8520155215915804,0.35598457139072714,0.24872985329914998,0.19241807081743018,-0.8584199288858837,-3.96607785483916,1.0851550942858816,20.08,0
380,1.6146298343865721,-1.2425588338787459,0.3514080659157796,-1.4214807060607164,0.20189521606425118,0.3286112117623547,-1.660923223776864,-0.6558259447427762,1.0083694338346114,2.112580060268505,0.9969056190240366,0.3965597619032351,1.1956639377845328,-0.20876129566024548,0.5165853579791673,1.1296335366350856,-2.877876117415741,-3.02834732133054,3.1080370906287977,-0.008572892387100418,-0.9071002300062995,0.4138317384839156,-0.06595279502781139,6.800962138233565,0.3093234987202181,0.5766495799790702,-2.010321787464508,-0.6593238892139434,-0.5706409493325003,87.95,0
381,-0.7550339959104986,-3.5999267413473377,-0.5886925246919921,2.0885943866255183,-1.1738179970984242,-6.556994672324749,-1.6877611020816303,0.2852819511674943,-0.3549213536992336,2.0016401693983075,-0.06293137798356996,0.6524733503770572,0.3957115324169533,-0.8046742067899603,2.1272974137495684,-1.8454238848045357,-0.707164423597686,-5.338445714994428,-4.612930946516921,-0.727949867474313,-0.8709501851809862,0.3220204796552139,-5.569955665696166,-3.158199869367811,-1.6758401645518477,1.8966040685739283,-0.950500249387363,-6.982058141532322,-2.2624295732811364,232.15,0
382,-0.7234372231630879,-0.786480371712524,-0.6880088148448377,-0.0533156999792036,0.0074371388099146235,1.3795263628331154,-1.7216000197791845,0.7992027192421421,0.9013767164289195,0.5107241973835237,1.8049312061078169,-0.37963147262745356,-0.3060993933310847,0.42811928542057986,-0.0952011155410625,-1.2977140246150385,2.6113164208447857,0.2720177526911284,0.6138892375538819,-0.5806352797527063,-2.455990167129796,0.3638913621500538,-2.4114933298299905,-1.3208213174096421,0.20425494265702587,-3.1992646452121782,-0.4669897527395813,-4.381287851152098,-1.1695315434046045,117.27,0
383,-0.6798479346534511,-2.694497554474811,-0.23453259251808048,-1.4943015589327988,-0.9243634400641593,-6.728494841395292,4.312160293119713,0.2484732179970922,1.1739282473548094,1.7559515692037373,0.6435475944667407,0.5527185782172527,1.967366111091494,0.7861135006799825,1.58473964304512,0.04546652623319363,-2.9167756911637297,-0.8935337601616924,-0.09170129734190924,-0.8192475127286687,-0.5219402894958888,0.45855085878510643,-2.4078568873164046,0.5297602477078959,-1.268797912528891,0.5128195636582255,0.8169516706786052,-7.538006910697619,-1.6071974365313837,75.2,0
384,1.174681132528032,-0.185894205247066,1.6021312185392342,0.4525340162568584,-0.06779753777992059,2.792262639501658,2.2739057662804103,-0.7834903416750496,-1.3865950065571653,1.903771544181871,0.8993880846685679,-1.558454700914666,1.9272667277418754,-2.9635744226244007,0.33659203890206146,-0.48210251796892406,0.9571777738719239,-3.291783580103014,0.563558094423367,-0.45359008542181545,2.289436082106668,-0.8929905170802298,-1.8408584073156495,-2.8235548133682618,-1.2258637713038287,-0.7871465955299036,-2.7445877464882598,-0.42325150447556154,0.9638874578867103,117.15,0
385,0.3929073590143916,2.313166907538029,0.03946219930393072,1.4051438036281856,1.9696566849510955,3.4091705839039483,-0.46580484932145555,0.04364363687958753,1.683972030069338,1.3359984111684229,0.3460006152621523,-1.6734262247481857,-1.0594214070820567,-1.0175921171182887,-1.1363362231559908,0.5870424240678338,1.050359625194835,-0.9429638042883723,-4.257603931932786,-0.4926548532134034,0.4812677134881863,0.13982527132605319,0.7399732681207856,-5.882875405789355,-1.0384993376142264,-0.02417142635820863,1.3176720886046014,-1.9200446889153973,0.5775932076267981,20.3,0
386,-0.08669415358537777,1.610657825193024,-0.09138126042794319,-3.544840891381227,1.9546625434624896,-0.8881723864260945,-3.426168796652474,-1.8878622372223484,0.16509955149322578,-1.811513219982941,0.8348662746146222,-3.641707956309694,0.8804813009141136,-1.3570741740523788,-0.39099944152363864,-0.4281522530879146,2.2868054053134856,0.32218954525195376,1.157421782332984,0.031417473466550466,-3.0962329295512667,0.7025030190633578,-1.3896972920478,-1.353225804914122,-1.2444360477486953,0.04167142213935586,-0.5078168557961803,-2.4066179220193593,-3.366786759656415,127.76,0
387,0.9963884256430094,0.8687433744888142,-0.3583944830280237,-1.509454868405483,1.2904253246168622,8.589143817193523,-3.582199291217076,0.5100665931710657,-0.14958531531737618,-0.10399394732184375,2.074443938281237,-3.5742590389518663,-1.894834367582211,-1.8904953494506862,1.038727899914912,-1.2381611443354588,3.2571329408393344,-0.8291268812408,-0.3846826306265595,3.140422910102237,0.36926992262920344,0.7929053718372018,4.11941923220257,-2.1935311909055297,-0.8252128755457164,1.8575908766496656,-0.4402790720385471,-1.8548574793594212,1.8757631442542746,137.9,0
388,-1.5677723475897751,1.177604799279911,-1.275870999901924,-1.1779236302844276,-1.5301309287433318,4.241654397103947,-2.5598170619084155,-0.7038332580694631,-2.9760324740095245,2.455486256976767,-1.1633039304843362,0.3307174711961187,-0.03347481032690589,-3.096032589559071,1.3227428318797865,0.1311121961784342,3.3899804842687904,-5.154952336267842,-1.12575154743686,0.6751644009882938,-3.9389973436282184,0.8854705829400954,1.5343364655618337,-2.842306859334555,-1.7353107035927715,0.10094697028958102,2.951321438131517,-12.18323952923531,0.24699785581228906,108.15,0
389,-1.416990139680991,4.407425302000688,0.5172754273613065,-2.8492341838774387,-0.8555326699056159,8.084167695529326,-2.1615301974725223,0.2594788230864766,0.8341005719100684,1.6382483783066752,-0.8599484809076845,-1.5886643164825789,0.6292381802952409,-3.481966951854066,0.9118135935708017,-0.6687782387811225,3.6256795824399375,-4.925574566760922,-0.4972401600187505,-0.5075313435257685,-5.128117195922222,0.018796191985491827,3.583606541140002,-4.311304555538587,1.1795382676077382,0.581373059338924,6.555147594950945,-14.327420429541707,0.6540983985457186,94.53,0
390,-0.6976628460130594,2.128904068952155,-0.4586323973017281,1.525122853224902,0.37709472744234446,7.016799438576483,3.6214665260707473,-0.6989028820243047,0.058163898972263255,5.193771404908009,-0.5913209299465648,0.6184686582999417,1.9351522682653173,-1.4294287949310442,-0.21858020408792528,-0.5507008819672566,-1.6032697346359464,-2.5798103514106034,2.6681714892303448,-1.7467293665160921,3.9297617886496554,-0.9991718428459944,2.3938343621857805,0.4335390355862413,0.5142655924148591,-0.006959882912358075,-0.6521748853692791,2.836601459687543,-0.18721382149381005,202.21,0
